"PK_UPLOAD";"FPK_NATURA";"SITECODE";"FILENAME";"LINK";"TITRE"
"3722";"6451";"FR8302013";"Document d'objectif Natura 2000 : Gites de la Sioule";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0545818/2010-document-d-objectifs-du-site-gites-de-la-sioule-fr8302013";"Document d'objectif du site FR8302013"
"8223";"7929";"FR2100339";"Carrières souterraines d'Arsonval";"http://www.grand-est.developpement-durable.gouv.fr/carrieres-souterraines-d-arsonval-a17418.html";"DOCOB VERSION SIN2"
"3725";"4349";"FR8201690";"Document d'objectif Natura 2000 : Grotte à chauves-souris des Sadoux";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523662/2011-document-d-objectifs-natura-2000-grotte-a-chauves-souris-des-sadoux-fr8201690";"Document d'objectif du site FR8201690"
"3726";"4583";"FR8201736";"Document d'objectif Natura 2000 : Marais à laiche bicolore, prairies de fauche et habitats rocheux du vallon du Ferrand et du plateau d'Emparis";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523735/2003-document-d-objectifs-natura-2000-marais-a-laiche-bicolore-prairies-de-fauche-et-habitats-rocheu";"Document d'objectif du site FR8201736"
"3727";"4211";"FR8201697";"Document d'objectif Natura 2000 : Grotte à chauves-souris de Baume Sourde";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523941/2013-document-d-objectifs-natura-2000-grotte-a-chauves-souris-de-baume-sourde-fr8201697";"Document d'objectif du site FR8201697"
"3728";"4584";"FR8201738";"Document d'objectif Natura 2000 : Plaine de Bourg-d'Oisans et ses versants";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523736/2007-document-d-objectifs-natura-2000-plaine-de-bourg-d-oisans-et-ses-versants-fr8201738";"Document d'objectif du site FR8201738"
"3729";"4373";"FR8301087";"Document d'objectif Natura 2000 : Sucs de Breysse";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0545856/2011-document-d-objectifs-du-site-sucs-de-breysse-fr8301087";"Document d'objectif du site FR8301087"
"3730";"6408";"FR8201761";"Document d'objectif Natura 2000 : Tourbières du Pilat et landes de Chaussitre";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523854/2003-document-d-objectifs-natura-2000-tourbieres-du-pilat-et-landes-de-chaussitre-fr8201761";"Document d'objectif du site FR8201761"
"7206";"7622";"FR7200775";"FR7200775-776-813-212002.zip";"http://www.donnees.aquitaine.developpement-durable.gouv.fr/DOCUMENTS/SPREB/NATURE_PAYSAGE_BIODIVERSITE/NATURA_2000/DOCOB_DIAGNOSTIC/FR7200775-776-813-212002.zip";"FR7200775-776-813-212002"
"7207";"7623";"FR7200776";"MER LITTO rapport synthese.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/316_MER LITTO rapport synthese.pdf";"MER LITTO rapport synthese"
"8225";"2827";"FR7300914";"Grotte de Fond d'Erbies";"http://reseaunatura2000lot.n2000.fr/reseau-lotois/grotte-de-fond-d-erbies";"DOCOB VERSION SIN2"
"8226";"7694";"FR2100253";"Pelouse des brebis à Brienne-la-vieille";"http://www.grand-est.developpement-durable.gouv.fr/pelouse-des-brebis-a-brienne-la-vieille-a17404.html";"DOCOB VERSION SIN2"
"8227";"4190";"FR5200651";"Carrières souterraines de la Volonière";"http://www.sarthe.gouv.fr/IMG/pdf/DOCOB_CAVITE_PONCE_cle564945.pdf";"DOCOB VERSION SIN2"
"256";"4424";"FR2200350";"documentsUtilesDocob.html";"http://natura2000-picardie.fr/documentsUtilesDocob.html";"DOCOB"
"7507";"7841";"FR7312003";"le-mont-valier";"http://www.parc-pyrenees-ariegeoises.fr/les-actions-du-parc/connaitre-et-preserver-la-nature-des-pyrenees-ariegeoises/quelques-outils-de-protection-de-lenvironnement/natura-2000/le-mont-valier/";"DOCOB du site FR7312003 - Massif du Mont Valier - Validé en juillet 2010"
"3312";"6789";"FR4100153";"FR4100153_Chauvoncourt_docob_2003.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/588_FR4100153_Chauvoncourt_docob_2003.pdf";
"3731";"6411";"FR8201770";"Document d'objectif Natura 2000 : Réseau de zones humides, pelouses, landes et falaises de l'avant-pays savoyard";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523979/2006-document-d-objectifs-natura-2000-reseau-de-zones-humides-pelouses-landes-et-falaises-de-l-avant";"Document d'objectif du site FR8201770"
"8388";"8527";"FR5400408";"FR5400408_Synthese.pdf";"http://www.pegase-poitou-charentes.fr/upload/gedit/1/Patrimoine%20Naturel/Natura/docob/FR5400408_Synthese.pdf";"DOCOB du site ""Vallée de la Tardoire"" (FR5400408)"
"3733";"6424";"FR8202008";"Document d'objectif Natura 2000 : Vallons et combes du Pilat rhodanien";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0548906/2011-document-d-objectifs-natura-2000-vallons-et-combes-du-pilat-rhodanien-fr8202008";"Document d'objectif du site FR8202008"
"262";"4427";"FR2200373";"FR2200373_Bas-Bray_DOCOB.pdf";"http://www.donnees.picardie.developpement-durable.gouv.fr/IMG/File/patnat/natura2000/DOCOB/FR2200373_Bas-Bray_DOCOB.pdf";"DOCOB"
"263";"4428";"FR2200379";"documentsUtilesDocob.html";"http://natura2000-picardie.fr/documentsUtilesDocob.html";"DOCOB"
"3316";"6790";"FR4100154";"FR4100154_Pagny-la-blanche-cote_docob_2005_annexes fiches et tableaux.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/589_FR4100154_Pagny-la-blanche-cote_docob_2005_annexes fiches et tableaux.pdf";
"8228";"3184";"FR2512004";"Forêts et étangs du Perche";"http://www.donnees.normandie.developpement-durable.gouv.fr/pdf/N2000/FR2512004DOCOB.pdf";"DOCOB VERSION SIN2"
"8229";"4703";"FR2100310";"Bois d'Humegnil-Epothemont";"http://www.grand-est.developpement-durable.gouv.fr/bois-d-humegnil-epothemont-a17415.html";"DOCOB VERSION SIN2"
"8230";"4527";"FR5400420";"Côteaux du Montmorélien";"http://pelousescharente.n2000.fr/sites/pelousescharente.n2000.fr/files/documents/page/pdf/vol-i_fiches_action_vf07_15.pdf";"DOCOB VERSION SIN2"
"8231";"2489";"FR9101475";"Massif du Canigou";"http://www.occitanie.developpement-durable.gouv.fr/massif-du-canigou-conques-de-la-preste-a3224.html";"DOCOB VERSION SIN2"
"8232";"4400";"FR2100251";"Pelouses et forêts du Barséquanais";"http://www.grand-est.developpement-durable.gouv.fr/pelouses-et-forets-du-barsequanais-a17403.html";"DOCOB VERSION SIN2"
"6895";"7343";"FR2410023";"docob final.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1859_docob final.pdf";"Zone de Protection Spéciale "" Plateau de Chabris- La Chapelle Montmartin """
"6896";"7343";"FR2410023";"cartes_repartition_sps_annexe_I.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1859_cartes_repartition_sps_annexe_I.pdf";"Zone de Protection Spéciale "" Plateau de Chabris- La Chapelle Montmartin """
"8233";"4868";"FR2100287";"Marais de Germont-Buzancy";"https://www.argonne-ardennaise.fr/natura-2000-preserver-et-restaurer.html";"DOCOB VERSION SIN2"
"8234";"2871";"FR7200721";"Vallées de la Grande et de la Petite Leyre";"http://www.donnees.aquitaine.developpement-durable.gouv.fr/DOCUMENTS/SPREB/NATURE_PAYSAGE_BIODIVERSITE/NATURA_2000/DOCOB_DIAGNOSTIC/FR7200721.zip";"DOCOB VERSION SIN2"
"8235";"4527";"FR5400420";"Côteaux du Montmorélien";"http://pelousescharente.n2000.fr/sites/pelousescharente.n2000.fr/files/documents/page/pdf/volume_cartographique_montmorlien.pdf";"DOCOB VERSION SIN2"
"7193";"7609";"FR7200703";"FR7200703_DOCOB.zip";"https://www.sigena.fr/upload/gedit/1/_Patrimoine_NA/NATURE_PAYSAGE_BIODIVERSITE/ZONAGES_NATURE/N2000/ZSC/FR7200703_DOCOB.zip";"FR7200703"
"7209";"7626";"FR7200787";"FR7200787_DIAG.pdf";"https://www.sigena.fr/upload/gedit/1/_Patrimoine_NA/NATURE_PAYSAGE_BIODIVERSITE/ZONAGES_NATURE/N2000/ZSC/FR7200787_DIAG.pdf";"Diagnostic écologique"
"3319";"6797";"FR4100164";"FR4100164_Lorry-Mardigny_docob_2001.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/566_FR4100164_Lorry-Mardigny_docob_2001.pdf";
"7210";"7627";"FR7200788";"FR7200788_DIAG.pdf";"https://www.sigena.fr/upload/gedit/1/_Patrimoine_NA/NATURE_PAYSAGE_BIODIVERSITE/ZONAGES_NATURE/N2000/ZSC/FR7200788_DIAG.pdf";"Diagnostic écologique"
"7213";"7630";"FR7200792";"FR7200792_DIAG.pdf";"https://www.sigena.fr/upload/gedit/1/_Patrimoine_NA/NATURE_PAYSAGE_BIODIVERSITE/ZONAGES_NATURE/N2000/ZSC/FR7200792_DIAG.pdf";"Diagnostic écologique"
"253";"4395";"FR9301999";"DOCOB_lien_internet_SIDE.txt";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/893_DOCOB_lien_internet_SIDE.txt";"DOCOB Natura 2000"
"3313";"6789";"FR4100153";"FR4100153_Chauvoncourt_docob_2003 (annexes).pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/588_FR4100153_Chauvoncourt_docob_2003 (annexes).pdf";
"7214";"7631";"FR7200813";"FR7200775-776-813-212002.zip";"http://www.donnees.aquitaine.developpement-durable.gouv.fr/DOCUMENTS/SPREB/NATURE_PAYSAGE_BIODIVERSITE/NATURA_2000/DOCOB_DIAGNOSTIC/FR7200775-776-813-212002.zip";"FR7200775-776-813-212002"
"7215";"7632";"FR7300825";"montceint.natura2000ariege.fr";"https://montceint.natura2000ariege.fr/";
"3743";"4206";"FR8201666";"Document d'objectif Natura 2000 : Loire et ses affluents";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0549098/2012-document-d-objectifs-natura-2000-la-loire-et-ses-affluents-fr8201666";"Document d'objectif du site FR8201666"
"3745";"3399";"FR8212025";"Document d'objectif Natura 2000 : Crêts du Haut-Jura";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0548457/2017-document-d-objectifs-natura-2000-du-site-crets-du-haut-jura-fr8201643";"Document d'objectif du site FR8212025"
"2817";"6254";"FR4301327";"DOCOB_V5_definitive_valide_26-03-2010.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1819_DOCOB_V5_definitive_valide_26-03-2010.pdf";"Document d'objectif

Complexe du bois et du lac de l'Assencière Vallée d'Etival

FR4301327"
"431";"4850";"FR9301550";"DOCOB_lien_internet_SIDE.txt";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/945_DOCOB_lien_internet_SIDE.txt";"DOCOB N2000"
"7508";"7842";"FR7312004";"docob";"http://lacpuydarrieux.n2000.fr/decouvrir-natura2000-a-puydarrieux/docob";"DOCOB du site FR7312004 - ZPS de Puydarrieux ; Validé par le COPIL en juin 2006"
"8395";"8536";"FR5400430";"FR5412025_FR5400430_synthese.pdf";"http://www.pegase-poitou-charentes.fr/upload/gedit/1/Patrimoine%20Naturel/Natura/docob/FR5412025_FR5400430_synthese.pdf";
"2820";"6258";"FR4301347";"la-reserve-naturelle-nationale-des-a306.html";"http://www.franche-comte.developpement-durable.gouv.fr/la-reserve-naturelle-nationale-des-a306.html";"Docuiment d'objectif Natura 2000"
"3268";"6747";"FR2100298";"Annexes_2011.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/473_Annexes_2011.pdf";
"3266";"6743";"FR2100274";"DOCOB_2008.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/496_DOCOB_2008.pdf";
"437";"4873";"FR2200352";"documentsUtilesDocob.html";"http://natura2000-picardie.fr/documentsUtilesDocob.html";"DOCOB"
"438";"4874";"FR2200353";"documentsUtilesDocob.html";"http://natura2000-picardie.fr/documentsUtilesDocob.html";"DOCOB"
"3267";"6747";"FR2100298";"DOCOB-2011.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/473_DOCOB-2011.pdf";
"7509";"7843";"FR7312005";"d_DOCOB075_201307050230.pdf";"http://montagne-hautevalleegaronne.n2000.fr/sites/montagne-hautevalleegaronne.n2000.fr/files/documents/page/d_DOCOB075_201307050230.pdf";
"7510";"7844";"FR7312006";"Vol 1 Doc synthèse complet.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1578_Vol 1 Doc synthèse complet.pdf";"DOCOB non téléchargeable via internet"
"7511";"7844";"FR7312006";"Volume 2 annexes.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1578_Volume 2 annexes.pdf";"DOCOB non téléchargeable via internet"
"7512";"7844";"FR7312006";"Volume 3 annexes carto.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1578_Volume 3 annexes carto.pdf";"DOCOB non téléchargeable via internet"
"7513";"7845";"FR7312007";"d_DOCOB063.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1579_d_DOCOB063.pdf";"DOCOB non téléchargeable via internet (voir fichier)"
"7514";"7846";"FR7312008";"d_DOCOB104.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1580_d_DOCOB104.pdf";
"1163";"5747";"FR5400435";"FR5400-435_DOCOB-Vol1Synthese.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/284_FR5400-435_DOCOB-Vol1Synthese.pdf";
"8396";"8537";"FR5400431";"Document de synthese_Brouage.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/270_Document de synthese_Brouage.pdf";"DOCOB Natura 2000 ZPS FR 5410028 – Marais de Brouage – Oléron ZSC FR 5400431 – Marais de Brouage (et Marais nord d'Oléron)"
"7515";"7847";"FR7312009";"lys-pique-oo";"http://lys-pique-oo.n2000.fr/lys-pique-oo";"DOCOB des sites FR7300880, FR7300881, FR7312009 - Hautes Vallées du Lys, de la Pique et d'Oô. Validé COPIL en Mars 2008"
"7516";"7848";"FR7312010";"elaboration-des-docob-natura-2000-sur-la-garonne-lariege-lhers-le-salat-la-pique-la-neste.html";"http://www.lagaronne.com/elaboration-des-docob-natura-2000-sur-la-garonne-lariege-lhers-le-salat-la-pique-la-neste.html";"DOCOB pas encore disponible en téléchargement"
"7218";"7635";"FR8201638";"Document d'objectif Natura 2000 : Milieux alluviaux et aquatiques du fleuve Rhône, de Jons à Anthon";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0523564/document-d-objectifs-natura-2000-milieux-alluviaux-et-aquatiques-du-fleuve-rhone-de-jons-a-anthon-fr";"Document d'objectif du site FR8201638"
"7517";"7849";"FR7312011";"docob";"http://tarn.n2000.fr/natura-2000-dans-le-tarn/foret-de-gresigne-et-environs/docob";"DOCOB du site FR7312011 - Forêt de Grésigne et environs ; Validé en COPIL du 16 septembre 2010."
"453";"4890";"FR2600972";"reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=I_IFD_REFDOC_0191055&DOCBASE=IFD_SIDE";"http://www.side.developpement-durable.gouv.fr/clientBookline/service/reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=I_IFD_REFDOC_0191055&DOCBASE=IFD_SIDE";
"7518";"7850";"FR7312012";"d_DOCOB106-synthese_red.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1584_d_DOCOB106-synthese_red.pdf";
"7519";"7850";"FR7312012";"querigut-orlu.natura2000ariege.fr";"https://querigut-orlu.natura2000ariege.fr/";
"7520";"7851";"FR7312013";"DOCOB092- FR7312013_synthese.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1585_DOCOB092- FR7312013_synthese.pdf";"DOCOB non téléchargeable via internet (voir fichier pdf)"
"7219";"7636";"FR8201643";"Document d'objectif Natura 2000 : Crêts du Haut-Jura";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0548457/2017-document-d-objectifs-natura-2000-du-site-crets-du-haut-jura-fr8201643";"Document d'objectif du site FR8201643"
"8397";"8538";"FR5400432";"Document de synthese_Seudre.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/271_Document de synthese_Seudre.pdf";"DOCOB Natura 2000 ZPS FR 5412020 – Marais et estuaire de la Seudre – Ile d’Oléron ZSC FR 5400432 – Marais de la Seudre"
"8398";"8539";"FR5400433";"FR5400433_DOCOB.pdf";"http://www.pegase-poitou-charentes.fr/upload/gedit/1/Patrimoine%20Naturel/Natura/docob/FR5400433_DOCOB.pdf";"DOCOB du site ""Dunes et forêts littorales de l'île d'Oléron"" (FR5400433)"
"8399";"8540";"FR5400434";"volume_i_tome_de_synthese_presqu_ile_d_arvert_version_du_17-02-2014.pdf";"http://www.nouvelle-aquitaine.developpement-durable.gouv.fr/IMG/pdf/volume_i_tome_de_synthese_presqu_ile_d_arvert_version_du_17-02-2014.pdf";"Document d'objectifs des sites Natura 2000 ""Presqu'île d'Arvert"" et ""Bonne-Anse, marais de Bréjat et de Saint-Augustin"""
"8400";"8541";"FR5400437";"FR5400437_DOCOB.pdf";"http://www.pegase-poitou-charentes.fr/upload/gedit/1/Patrimoine%20Naturel/Natura/docob/FR5400437_DOCOB.pdf";
"8401";"8542";"FR5400438";"FR5400438_DOCOB.pdf";"http://www.pegase-poitou-charentes.fr/upload/gedit/1/Patrimoine%20Naturel/Natura/docob/FR5400438_DOCOB.pdf";
"8402";"8543";"FR5400439";"FR5400439_Charte.pdf";"http://www.pegase-poitou-charentes.fr/upload/gedit/1/Patrimoine%20Naturel/Natura/docob/FR5400439_Charte.pdf";
"457";"4894";"FR2600976";"reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=I_IFD_REFDOC_0190739&DOCBASE=IFD_SIDE";"http://www.side.developpement-durable.gouv.fr/clientBookline/service/reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=I_IFD_REFDOC_0190739&DOCBASE=IFD_SIDE";
"458";"4895";"FR2600979";"reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=I_IFD_REFDOC_0190794&DOCBASE=IFD_SIDE";"http://www.side.developpement-durable.gouv.fr/clientBookline/service/reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=I_IFD_REFDOC_0190794&DOCBASE=IFD_SIDE";
"459";"4897";"FR2600981";"reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=IFD_REFDOC_0507360&DOCBASE=IFD_SIDE";"http://www.side.developpement-durable.gouv.fr/clientBookline/service/reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=IFD_REFDOC_0507360&DOCBASE=IFD_SIDE";
"7479";"7817";"FR4301294";"Docob_Moyenne_Vallee_Du_Doubs.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1786_Docob_Moyenne_Vallee_Du_Doubs.pdf";"Document d'objectifs : Moyenne Vallée du Doubs - FR4301294 - FR4312010"
"8178";"8330";"FR9101408";"Étang de Mauguio";"http://www.etang-de-l-or.com/natura-2000.html";"DOCOB VERSION SIN2"
"7478";"7816";"FR4301289";"cote-de-champvermol-a8244.html";"http://www.bourgogne-franche-comte.developpement-durable.gouv.fr/cote-de-champvermol-a8244.html";"DOCOB"
"7480";"7817";"FR4301294";"Atlas_Cartographique.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1786_Atlas_Cartographique.pdf";"Document d'objectifs : Moyenne Vallée du Doubs - FR4301294 - FR4312010"
"7911";"8161";"FR2600987";"document-d-objectifs-de-gestion-natura-2000-site-n-fr2600961-massif-forestier-du-mont-beuvray";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DEFAULT/doc/IFD/I_IFD_REFDOC_0190865/document-d-objectifs-de-gestion-natura-2000-site-n-fr2600961-massif-forestier-du-mont-beuvray";"Beuvray"
"7482";"7819";"FR4301338";"les-pelouses-de-la-region-a351.html";"http://www.franche-comte.developpement-durable.gouv.fr/les-pelouses-de-la-region-a351.html";"Document d'objectif Natura 2000 ""Pelouses de la région vésulienne et vallée de la Colmobine"
"7483";"7820";"FR4301345";"DigitalCollectionAttachmentDownloadHandler.ashx?parentDocumentId=355877&documentId=649302&skipWatermark=true&skipCopyright=true";"side.developpement-durable.gouv.fr/BFRC/digitalCollection/DigitalCollectionAttachmentDownloadHandler.ashx?parentDocumentId=355877&documentId=649302&skipWatermark=true&skipCopyright=true";"Document d'objectifs FR4301304 « Réseau de cavités (4) à Barbastelles et Grands rhinolophes de la vallée du Doubs », FR4301345 « Réseau de cavités (6) à Rhinolophes région de Vesoul » et FR4301351 « Réseau de cavités (12) à Minioptères de Schreibers en Fr"
"7484";"7820";"FR4301345";"Docob Chiro_VF_2016-09-23.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/1836_Docob Chiro_VF_2016-09-23.pdf";"Document d'objectifs FR4301304 « Réseau de cavités (4) à Barbastelles et Grands rhinolophes de la vallée du Doubs », FR4301345 « Réseau de cavités (6) à Rhinolophes région de Vesoul » et FR4301351 « Réseau de cavités (12) à Minioptères de Schreibers en Fr"
"8179";"3415";"FR9110076";"Canigou-conques de La Preste";"http://www.side.developpement-durable.gouv.fr/EXPLOITATION/DRAURA/doc/IFD/IFD_REFDOC_0563217/2019-document-d-objectifs-natura-2000-adrets-de-tarentaise-fr8201777";"DOCOB VERSION SIN2"
"469";"4907";"FR2600994";"reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=IFD_REFDOC_0517087&DOCBASE=IFD_SIDE";"http://www.side.developpement-durable.gouv.fr/clientBookline/service/reference.asp?INSTANCE=exploitation&OUTPUT=PORTAL&DOCID=IFD_REFDOC_0517087&DOCBASE=IFD_SIDE";
"8180";"4527";"FR5400420";"Côteaux du Montmorélien";"http://pelousescharente.n2000.fr/sites/pelousescharente.n2000.fr/files/documents/page/pdf/vol_i_parta_11_15.pdf";"DOCOB VERSION SIN2"
"8181";"4519";"FR5400405";"Côteaux calcaires entre les Bouchauds et Marsac";"https://www.sigena.fr/upload/gedit/1/_Patrimoine_NA/NATURE_PAYSAGE_BIODIVERSITE/ZONAGES_NATURE/N2000/ZSC/FR5400405_CHARTE.pdf";"DOCOB VERSION SIN2"
"8182";"4524";"FR5400411";"Chaumes du Vignac et de Clérignac";"http://pelousescharente.n2000.fr/sites/pelousescharente.n2000.fr/files/documents/page/pdf/vol2_diren_version_mars-2010.pdf";"DOCOB VERSION SIN2"
"8183";"6793";"FR4100159";"Pelouses du pays Messin";"http://www.grand-est.developpement-durable.gouv.fr/IMG/pdf/1-DocobPaysMessin_Tome1_EtatInitial_Enjeux_light_cle51c7ea.pdf";"DOCOB VERSION SIN2"
"8184";"8122";"FR2100309";"Forêts et clairières des bas-bois";"http://www.grand-est.developpement-durable.gouv.fr/forets-et-clairieres-des-bas-bois-a17414.html";"DOCOB VERSION SIN2"
"8185";"2856";"FR7300893";"Coteaux de Lizet et de l'Osse vers Montesquiou";"http://gers.n2000.fr/sites/gers.n2000.fr/files/documents/page/fr7300893_docob_lizet_synthese_actualisation_2009.pdf";"DOCOB VERSION SIN2"
"3325";"6801";"FR4100168";"Docob Obergailbach_mai 2012_total.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/557_Docob Obergailbach_mai 2012_total.pdf";
"3327";"6808";"FR4100180";"FR4100180_Demange_docob_2005.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/555_FR4100180_Demange_docob_2005.pdf";
"3328";"6808";"FR4100180";"FR4100180_Demange_Charte-CC.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/555_FR4100180_Demange_Charte-CC.pdf";
"3329";"6809";"FR4100181";"FR4100181_Méholle_DOCOB_novembre2000 (public).pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/567_FR4100181_Méholle_DOCOB_novembre2000 (public).pdf";
"3330";"6809";"FR4100181";"FR4100181_Méholle_DOCOB_novembre2000 annexes.pdf";"http://natura2000.mnhn.fr/uploads/doc/PRODBIOTOP/567_FR4100181_Méholle_DOCOB_novembre2000 annexes.pdf";
